Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-03-12 00:00:00-04:00,13.331539959837933,13.431924218201097,13.085781466418446,13.112101554870605,465911600,0.0,0.0
2013-03-13 00:00:00-04:00,13.112714860659112,13.297874064861576,13.018145274790532,13.10965347290039,405549200,0.0,0.0
2013-03-14 00:00:00-04:00,13.246763428621879,13.3021585277169,13.173923486641737,13.236664772033691,303875600,0.0,0.0
2013-03-15 00:00:00-04:00,13.40284577492917,13.595657576396457,13.382033901338843,13.57821273803711,643960800,0.0,0.0
2013-03-18 00:00:00-04:00,13.510578368124687,14.000563826949252,13.502927350936222,13.947312355041504,606197200,0.0,0.0
2013-03-19 00:00:00-04:00,14.062997223314996,14.107988013763206,13.726342674574978,13.90966796875,526775200,0.0,0.0
2013-03-20 00:00:00-04:00,13.999337994499077,14.005764782071184,13.759699888421537,13.835906028747559,308660800,0.0,0.0
2013-03-21 00:00:00-04:00,13.778985081187948,14.016478800509233,13.775312396797402,13.855802536010742,383255600,0.0,0.0
2013-03-22 00:00:00-04:00,13.912419592918091,14.14256789241606,13.867430444974213,14.136754035949707,395105200,0.0,0.0
2013-03-25 00:00:00-04:00,14.221839224588855,14.382822779340962,14.13277948439338,14.187868118286133,501135600,0.0,0.0
2013-03-26 00:00:00-04:00,14.244788196014005,14.257030474367934,14.094518724048022,14.113187789916992,294294000,0.0,0.0
2013-03-27 00:00:00-04:00,13.969956526188753,13.98036164564044,13.794589564798494,13.835906028747559,331237200,0.0,0.0
2013-03-28 00:00:00-04:00,13.76674220528545,13.827951974667327,13.515781170129705,13.54761028289795,442839600,0.0,0.0
2013-04-01 00:00:00-04:00,13.5243486791773,13.579438120240171,13.090982604656414,13.126790046691895,389732000,0.0,0.0
2013-04-02 00:00:00-04:00,13.086698322586757,13.409274230956362,13.04997148226954,13.153722763061523,529519200,0.0,0.0
2013-04-03 00:00:00-04:00,13.20207949470453,13.38295552430813,13.169638266324796,13.221055030822754,363216000,0.0,0.0
2013-04-04 00:00:00-04:00,13.275225338695156,13.313174772507287,13.014776141738286,13.090370178222656,358447600,0.0,0.0
2013-04-05 00:00:00-04:00,12.991824547739458,13.00559752387671,12.844308315753777,12.952038764953613,383695200,0.0,0.0
2013-04-08 00:00:00-04:00,13.002536944270883,13.083640026025975,12.930309926310047,13.044159889221191,300829200,0.0,0.0
2013-04-09 00:00:00-04:00,13.04874950889287,13.114243262948087,12.938264961872243,13.067724227905273,306614000,0.0,0.0
2013-04-10 00:00:00-04:00,13.101999520006764,13.376220856197513,13.038034836395584,13.334291458129883,375928000,0.0,0.0
2013-04-11 00:00:00-04:00,13.273999411738592,13.404682882729734,13.196874686744371,13.292669296264648,328364400,0.0,0.0
2013-04-12 00:00:00-04:00,13.287164824309164,13.287164824309164,13.132304015000091,13.154033660888672,238613200,0.0,0.0
2013-04-15 00:00:00-04:00,13.06833468029653,13.095573344447974,12.84032752927354,12.849509239196777,317520000,0.0,0.0
2013-04-16 00:00:00-04:00,12.902151542808618,13.056400208829686,12.871546655242865,13.045077323913574,305771200,0.0,0.0
2013-04-17 00:00:00-04:00,12.86236270547243,12.87246299492214,12.184155932553884,12.327692985534668,945056000,0.0,0.0
2013-04-18 00:00:00-04:00,12.3947174066598,12.419201145739857,11.92799076729865,11.998688697814941,666299200,0.0,0.0
2013-04-19 00:00:00-04:00,11.873822363761692,12.229758910978692,11.785985225685485,11.952171325683594,609274400,0.0,0.0
2013-04-22 00:00:00-04:00,12.016748895488323,12.309333721772914,11.974821121714305,12.20129680633545,429920400,0.0,0.0
2013-04-23 00:00:00-04:00,12.364113916107767,12.498470082536402,12.205579654620733,12.429609298706055,664238400,0.0,0.0
2013-04-24 00:00:00-04:00,12.04429334510484,12.708727242919073,12.012463412935805,12.409104347229004,969651200,0.0,0.0
2013-04-25 00:00:00-04:00,12.585693551975172,12.668632953358005,12.456234305243527,12.498469352722168,384837600,0.0,0.0
2013-04-26 00:00:00-04:00,12.54223603224433,12.816456596388774,12.49449195224921,12.768406867980957,764097600,0.0,0.0
2013-04-29 00:00:00-04:00,12.86787120158349,13.270939666122306,12.85409904600467,13.163822174072266,640326400,0.0,0.0
2013-04-30 00:00:00-04:00,13.316236799829255,13.62687774468939,13.223503561062943,13.55128288269043,691538400,0.0,0.0
2013-05-01 00:00:00-04:00,13.602699163584722,13.617083435138365,13.294507503216712,13.44447135925293,506909200,0.0,0.0
2013-05-02 00:00:00-04:00,13.520675787100659,13.72909528240621,13.485480459588272,13.635139465332031,421828400,0.0,0.0
2013-05-03 00:00:00-04:00,13.812343366467324,13.871106317191835,13.74623668138575,13.771639823913574,361300800,0.0,0.0
2013-05-06 00:00:00-04:00,13.947003085468198,14.14563039359727,13.904156741522645,14.100029945373535,496641600,0.0,0.0
2013-05-07 00:00:00-04:00,14.23040419719604,14.254275821826031,13.885485781641915,14.037286758422852,483753200,0.0,0.0
2013-05-08 00:00:00-04:00,14.048919567600494,14.242649985255225,13.950066009679023,14.195823669433594,472598000,0.0,0.0
2013-05-09 00:00:00-04:00,14.16562931747631,14.263904841868982,14.035313184990306,14.07197380065918,398487600,0.108929,0.0
2013-05-10 00:00:00-04:00,14.108943602988901,14.162549181846039,13.87819495752139,13.95490550994873,334852000,0.0,0.0
2013-05-13 00:00:00-04:00,13.909929681918237,14.106790094225435,13.909622010400465,14.009437561035156,316948800,0.0,0.0
2013-05-14 00:00:00-04:00,13.982020278775837,14.02361022875045,13.62157075505806,13.6742525100708,447118000,0.0,0.0
2013-05-15 00:00:00-04:00,13.529458370571694,13.58614397489325,13.011890651991468,13.211831092834473,741613600,0.0,0.0
2013-05-16 00:00:00-04:00,13.039000378504225,13.489099155006508,12.90529570751781,13.388358116149902,603204000,0.0,0.0
2013-05-17 00:00:00-04:00,13.526067804210653,13.558107597966892,13.278374951311593,13.347691535949707,427904400,0.0,0.0
2013-05-20 00:00:00-04:00,13.306098591036193,13.734016113006868,13.250336841697537,13.645598411560059,451578400,0.0,0.0
2013-05-21 00:00:00-04:00,13.498337760513804,13.724157085338735,13.376647944755073,13.544857025146484,456022000,0.0,0.0
2013-05-22 00:00:00-04:00,13.680107422386609,13.812580594331738,13.500498803245021,13.59692668914795,443038400,0.0,0.0
2013-05-23 00:00:00-04:00,13.430560040620827,13.745105531493312,13.425630716688921,13.621258735656738,353021200,0.0,0.0
2013-05-24 00:00:00-04:00,13.581520748759917,13.729704885212278,13.566425101705562,13.713993072509766,276166800,0.0,0.0
2013-05-28 00:00:00-04:00,13.86032928798888,13.897605252411395,13.581520507042194,13.599696159362793,386145200,0.0,0.0
2013-05-29 00:00:00-04:00,13.555333144067339,13.78639030958454,13.53684817595348,13.707830429077148,330576400,0.0,0.0
2013-05-30 00:00:00-04:00,13.729399888550985,14.002047910084832,13.694279260310223,13.912089347839355,353519600,0.0,0.0
2013-05-31 00:00:00-04:00,13.940428245519408,14.082144704043202,13.848006685802492,13.855093002319336,384302800,0.0,0.0
2013-06-03 00:00:00-04:00,13.885901085847523,13.93611735910582,13.631738890891311,13.88559341430664,372352400,0.0,0.0
2013-06-04 00:00:00-04:00,13.962610103578644,13.99988771493297,13.783002337065708,13.84215259552002,292728800,0.0,0.0
2013-06-05 00:00:00-04:00,13.729394665702968,13.885589758603572,13.669628250644497,13.712759017944336,290589600,0.0,0.0
2013-06-06 00:00:00-04:00,13.723854182445583,13.770989629000654,13.372031760804644,13.507892608642578,416934000,0.0,0.0
2013-06-07 00:00:00-04:00,13.447506213991575,13.655149080120031,13.332593389077768,13.61109447479248,404535600,0.0,0.0
2013-06-10 00:00:00-04:00,13.701056391313207,13.835068745219909,13.456752831820584,13.521140098571777,450153200,0.0,0.0
2013-06-11 00:00:00-04:00,13.424092882077822,13.64036124595835,13.349537668219034,13.481393814086914,286112400,0.0,0.0
2013-06-12 00:00:00-04:00,13.539930850159505,13.593844110590599,13.293469525916452,13.314726829528809,265227200,0.0,0.0
2013-06-13 00:00:00-04:00,13.32428048254652,13.46722682886643,13.208751456543077,13.43087387084961,285832400,0.0,0.0
2013-06-14 00:00:00-04:00,13.413624768411161,13.441043739583098,13.20105164657412,13.248804092407227,271866000,0.0,0.0
2013-06-17 00:00:00-04:00,13.291620408146786,13.422860394942209,13.258348287231735,13.30887222290039,259414400,0.0,0.0
2013-06-18 00:00:00-04:00,13.295317095177504,13.398214283656978,13.253727150655854,13.301786422729492,195025600,0.0,0.0
2013-06-19 00:00:00-04:00,13.290389685374866,13.29839983942502,13.031606674194336,13.031606674194336,310940000,0.0,0.0
2013-06-20 00:00:00-04:00,12.917616980078225,13.123410540010902,12.790381657955148,12.841830253601074,357310800,0.0,0.0
2013-06-21 00:00:00-04:00,12.892658374603617,12.93917845532708,12.57256823456265,12.73892879486084,481118400,0.0,0.0
2013-06-24 00:00:00-04:00,12.551004378323574,12.589821982941192,12.262953171252438,12.40127944946289,480746000,0.0,0.0
2013-06-25 00:00:00-04:00,12.498634006744123,12.563021256710842,12.28698564314166,12.404054641723633,314162800,0.0,0.0
2013-06-26 00:00:00-04:00,12.443178516918174,12.470597472285416,12.189324071488269,12.263570785522461,367724000,0.0,0.0
2013-06-27 00:00:00-04:00,12.29992616804753,12.365853426334123,12.124014572393506,12.131407737731934,337246000,0.0,0.0
2013-06-28 00:00:00-04:00,12.056851356317194,12.331346104060316,11.980139982741733,12.216126441955566,578516400,0.0,0.0
2013-07-01 00:00:00-04:00,12.405903906913366,12.701040672775214,12.360616142853358,12.607076644897461,391053600,0.0,0.0
2013-07-02 00:00:00-04:00,12.629876266795836,12.989400329106251,12.614780617875288,12.892663955688477,469865200,0.0,0.0
2013-07-03 00:00:00-04:00,12.965672768531585,13.030985484493153,12.86061943711687,12.963824272155762,240928800,0.0,0.0
2013-07-05 00:00:00-04:00,12.951200538631156,13.04054210649438,12.795930056643934,12.859701156616211,274024800,0.0,0.0
2013-07-08 00:00:00-04:00,12.942574369506177,12.969992512359768,12.651133718159246,12.786686897277832,298138400,0.0,0.0
2013-07-09 00:00:00-04:00,12.742014170583227,13.04700875741924,12.64281397085563,13.011580467224121,352584400,0.0,0.0
2013-07-10 00:00:00-04:00,12.926856849236094,13.087056598714753,12.885266909344942,12.961668968200684,281405600,0.0,0.0
2013-07-11 00:00:00-04:00,13.030064120579054,13.193344717804129,12.975227026195077,13.163768768310547,326292400,0.0,0.0
2013-07-12 00:00:00-04:00,13.174858697454226,13.240786767634424,13.044234888224342,13.139738082885742,279563200,0.0,0.0
2013-07-15 00:00:00-04:00,13.093528079080974,13.292236138303533,13.08705792894069,13.168389320373535,241917200,0.0,0.0
2013-07-16 00:00:00-04:00,13.140047991763694,13.269131820385665,13.067650582146353,13.25342082977295,216538000,0.0,0.0
2013-07-17 00:00:00-04:00,13.238016462301667,13.315651690117278,13.192421026137549,13.256808280944824,198990400,0.0,0.0
2013-07-18 00:00:00-04:00,13.351385196197807,13.39728829541928,13.266049147316265,13.301477432250977,218878800,0.0,0.0
2013-07-19 00:00:00-04:00,13.342761857538077,13.369872323304824,13.073195557357622,13.091680526733398,268721600,0.0,0.0
2013-07-22 00:00:00-04:00,13.230624255659517,13.239558247601924,13.107702069285823,13.133580207824707,207796400,0.0,0.0
2013-07-23 00:00:00-04:00,13.124028422011492,13.153603551337099,12.899441383920534,12.90806770324707,369395600,0.0,0.0
2013-07-24 00:00:00-04:00,13.52237246296209,13.696743264161343,13.409308922444344,13.571048736572266,591936800,0.0,0.0
2013-07-25 00:00:00-04:00,13.576902165728047,13.598467144333169,13.426252519088079,13.509124755859375,229493600,0.0,0.0
2013-07-26 00:00:00-04:00,13.410538129157667,13.587373552253705,13.380963001478186,13.585833549499512,200152400,0.0,0.0
2013-07-29 00:00:00-04:00,13.579981787571308,13.863103771884152,13.561497638240114,13.795327186584473,248057600,0.0,0.0
2013-07-30 00:00:00-04:00,13.862179274800985,14.083686333743692,13.839689636617164,13.965693473815918,309422400,0.0,0.0
2013-07-31 00:00:00-04:00,14.017141357377094,14.089537948818311,13.845850581086161,13.941353797912598,322957600,0.0,0.0
2013-08-01 00:00:00-04:00,14.0405556353512,14.072902278363209,13.963843416102224,14.069205284118652,206250800,0.0,0.0
2013-08-02 00:00:00-04:00,14.110178019931666,14.259286810737628,14.068588074176063,14.249735832214355,274783600,0.0,0.0
2013-08-05 00:00:00-04:00,14.315971844217353,14.500201245844172,14.237721280765705,14.462615966796875,318855600,0.0,0.0
2013-08-06 00:00:00-04:00,14.418564052723932,14.537789239620885,14.238339282527622,14.333227157592773,334857600,0.0,0.0
2013-08-07 00:00:00-04:00,14.288553400030947,14.3871382545315,14.22601382319521,14.324906349182129,298858000,0.0,0.0
2013-08-08 00:00:00-04:00,14.384757497499816,14.392200305026057,14.201481260455678,14.29637622833252,255777200,0.108929,0.0
2013-08-09 00:00:00-04:00,14.222882198964147,14.279322674308347,14.068138344573313,14.09294605255127,266865200,0.0,0.0
2013-08-12 00:00:00-04:00,14.167679367221817,14.533297732704275,14.160546263244987,14.493294715881348,364434000,0.0,0.0
2013-08-13 00:00:00-04:00,14.604315596310656,15.339896524187205,14.514692201551625,15.182050704956055,881941200,0.0,0.0
2013-08-14 00:00:00-04:00,15.439751274804483,15.637290406451623,15.300822181554834,15.458977699279785,756372400,0.0,0.0
2013-08-15 00:00:00-04:00,15.394477996619118,15.579923844102913,15.166856232155139,15.440683364868164,490294000,0.0,0.0
2013-08-16 00:00:00-04:00,15.510147429601117,15.596668837930517,15.470144403361916,15.577752113342285,362306000,0.0,0.0
2013-08-19 00:00:00-04:00,15.640084360805297,15.93158775607823,15.62954120944369,15.745522499084473,510518400,0.0,0.0
2013-08-20 00:00:00-04:00,15.8066123711361,15.83328160403118,15.530923751240373,15.538676261901855,358688400,0.0,0.0
2013-08-21 00:00:00-04:00,15.61682891971623,15.727227289319154,15.542712178743967,15.578685760498047,335879600,0.0,0.0
2013-08-22 00:00:00-04:00,15.659927112558918,15.67884383238454,15.449671961795282,15.597284317016602,244207600,0.0,0.0
2013-08-23 00:00:00-04:00,15.606896963449671,15.609377898817339,15.485334442764215,15.53712272644043,222731600,0.0,0.0
2013-08-26 00:00:00-04:00,15.528752930759405,15.821808109773709,15.521000419891998,15.5975980758667,330965600,0.0,0.0
2013-08-27 00:00:00-04:00,15.44347790025983,15.583339476935178,15.080649984792446,15.151664733886719,424188800,0.0,0.0
2013-08-28 00:00:00-04:00,15.071341075009965,15.375249097390869,15.071341075009965,15.223294258117676,307608000,0.0,0.0
2013-08-29 00:00:00-04:00,15.24655869240464,15.396961756372502,15.230432603543287,15.248108863830566,239657600,0.0,0.0
2013-08-30 00:00:00-04:00,15.2574055466806,15.286865416848624,15.086845352771558,15.109173774719238,272297200,0.0,0.0
2013-09-03 00:00:00-04:00,15.291521523594973,15.524103515536188,15.113208773517764,15.151351928710938,331928800,0.0,0.0
2013-09-04 00:00:00-04:00,15.491852957668588,15.574962671049516,15.390136221254807,15.464872360229492,345032800,0.0,0.0
2013-09-05 00:00:00-04:00,15.513251967184747,15.526587415557714,15.308268305346454,15.358816146850586,236367600,0.0,0.0
2013-09-06 00:00:00-04:00,15.457115988040185,15.486264496140784,15.193832088621523,15.450292587280273,359525600,0.0,0.0
2013-09-09 00:00:00-04:00,15.660552235687721,15.751104761583537,15.613416098451623,15.6968355178833,340687200,0.0,0.0
2013-09-10 00:00:00-04:00,15.697766215945988,15.736530434470554,15.179883146107846,15.339279174804688,743195600,0.0,0.0
2013-09-11 00:00:00-04:00,14.482441374034934,14.689594547294417,14.414217294891579,14.504150390625,898696400,0.0,0.0
2013-09-12 00:00:00-04:00,14.528652259043747,14.742627234736569,14.451433524830032,14.658588409423828,404051200,0.0,0.0
2013-09-13 00:00:00-04:00,14.554697030618213,14.63191409059934,14.410807716354736,14.417008399963379,298835600,0.0,0.0
2013-09-16 00:00:00-04:00,14.296068450420512,14.314983518556557,13.868736302990063,13.958667755126953,543706800,0.0,0.0
2013-09-17 00:00:00-04:00,13.891685274203251,14.256064938181693,13.877420718102973,14.119926452636719,399380800,0.0,0.0
2013-09-18 00:00:00-04:00,14.36366814579754,14.461973148771776,14.285520330538306,14.410184860229492,456862000,0.0,0.0
2013-09-19 00:00:00-04:00,14.596870183369253,14.755956442148118,14.551903642543442,14.64648723602295,404541200,0.0,0.0
2013-09-20 00:00:00-04:00,14.823251388933944,14.840306579857113,14.451119312367451,14.494845390319824,699302800,0.0,0.0
2013-09-23 00:00:00-04:00,15.384551628154876,15.409670689796409,14.965902809016619,15.215231895446777,762106800,0.0,0.0
2013-09-24 00:00:00-04:00,15.346722083126773,15.3650177476914,15.127785233563905,15.167478561401367,364344400,0.0,0.0
2013-09-25 00:00:00-04:00,15.170579210362517,15.1842227037339,14.929623656756963,14.932723999023438,316957200,0.0,0.0
2013-09-26 00:00:00-04:00,15.071345214170028,15.150731872256905,15.006221457143864,15.078166961669922,237221600,0.0,0.0
2013-09-27 00:00:00-04:00,15.00250089192639,15.030100898832991,14.90760754684823,14.970560073852539,228040400,0.0,0.0
2013-09-30 00:00:00-04:00,14.799997516650002,14.936755405420701,14.711925933131406,14.784492492675781,260156400,0.0,0.0
2013-10-01 00:00:00-04:00,14.837207937088701,15.168715971386632,14.835036704047303,15.132122993469238,353883600,0.0,0.0
2013-10-02 00:00:00-04:00,15.059868500527775,15.251205315856875,15.001568157991509,15.181740760803223,289184000,0.0,0.0
2013-10-03 00:00:00-04:00,15.21120034305752,15.268261872606606,14.90822472070161,14.991023063659668,322753200,0.0,0.0
2013-10-04 00:00:00-04:00,15.004977933412315,15.02792576398068,14.841860527197758,14.979239463806152,258868400,0.0,0.0
2013-10-07 00:00:00-04:00,15.08870862349537,15.277564498387246,15.051184879656576,15.125611305236816,312292400,0.0,0.0
2013-10-08 00:00:00-04:00,15.19352965464719,15.215238681273673,14.902027840752835,14.914432525634766,290917200,0.0,0.0
2013-10-09 00:00:00-04:00,15.029168081662315,15.126852053166377,14.83193860828949,15.089639663696289,301725200,0.0,0.0
2013-10-10 00:00:00-04:00,15.236319967695401,15.269189883976761,15.103591553798053,15.184220314025879,278602800,0.0,0.0
2013-10-11 00:00:00-04:00,15.102045832245894,15.314470647790047,15.045295649188924,15.282529830932617,267738800,0.0,0.0
2013-10-14 00:00:00-04:00,15.190119753319017,15.430454314575575,15.175234131318716,15.382697105407715,261898000,0.0,0.0
2013-10-15 00:00:00-04:00,15.42828008720661,15.567520579110708,15.366569689594526,15.464563369750977,320073600,0.0,0.0
2013-10-16 00:00:00-04:00,15.529995154530924,15.583954689913885,15.481618553796256,15.539918899536133,251101200,0.0,0.0
2013-10-17 00:00:00-04:00,15.504873807863323,15.653726648709934,15.495571126372464,15.64504337310791,253593200,0.0,0.0
2013-10-18 00:00:00-04:00,15.691251793125911,15.792657158256633,15.682568516747391,15.781183242797852,290542000,0.0,0.0
2013-10-21 00:00:00-04:00,15.870492684768356,16.25906054413701,15.86274017474272,16.167888641357422,398106800,0.0,0.0
2013-10-22 00:00:00-04:00,16.324495492685376,16.387757702764223,15.754512883744706,16.12168312072754,534063600,0.0,0.0
2013-10-23 00:00:00-04:00,16.09470503555117,16.301550202742096,16.09470503555117,16.279531478881836,313723200,0.0,0.0
2013-10-24 00:00:00-04:00,16.280767977266983,16.51242079498389,16.20169104971464,16.495054244995117,384764800,0.0,0.0
2013-10-25 00:00:00-04:00,16.47676082383666,16.53599193585032,16.284183526167585,16.310543060302734,337792000,0.0,0.0
2013-10-28 00:00:00-04:00,16.406058090631543,16.466841038459698,16.22526438700731,16.43210792541504,550440800,0.0,0.0
2013-10-29 00:00:00-04:00,16.63026884872384,16.722681258225233,15.956399724904871,16.022762298583984,635807200,0.0,0.0
2013-10-30 00:00:00-04:00,16.113621736100743,16.358918078293474,16.033302673321334,16.27766990661621,354163600,0.0,0.0
2013-10-31 00:00:00-04:00,16.28077204484613,16.357989117988517,16.165100458549723,16.20944595336914,275696400,0.0,0.0
2013-11-01 00:00:00-04:00,16.25037983119738,16.274568130017162,15.996709912311418,16.126646041870117,274890000,0.0,0.0
2013-11-04 00:00:00-05:00,16.159828646593507,16.337212279443225,16.088813915320802,16.335041046142578,244627600,0.0,0.0
2013-11-05 00:00:00-05:00,16.26774648004875,16.401404014536727,16.218748820013477,16.29472541809082,265213200,0.0,0.0
2013-11-06 00:00:00-05:00,16.34931348286229,16.371460762612774,16.163721110972013,16.248563766479492,223375600,0.108929,0.0
2013-11-07 00:00:00-05:00,16.206766786796543,16.319368924461205,15.982183868037218,15.985613822937012,262620400,0.0,0.0
2013-11-08 00:00:00-05:00,16.050802853316135,16.25511084682207,15.988730511339893,16.23733139038086,279316800,0.0,0.0
2013-11-11 00:00:00-05:00,16.219555505383315,16.271957687002637,16.045504033782997,16.190235137939453,227452400,0.0,0.0
2013-11-12 00:00:00-05:00,16.147190269721584,16.342141315050117,16.12629236523939,16.22018051147461,204276800,0.0,0.0
2013-11-13 00:00:00-05:00,16.157485289643386,16.29005248186019,16.125044808351227,16.239521026611328,197220800,0.0,0.0
2013-11-14 00:00:00-05:00,16.30751924756941,16.50933189742467,16.278198875379175,16.474397659301758,282419200,0.0,0.0
2013-11-15 00:00:00-05:00,16.4251178826462,16.5034088425461,16.35992705697867,16.37552261352539,317920400,0.0,0.0
2013-11-18 00:00:00-05:00,16.375512363629337,16.4441347684854,16.163718108315457,16.1771297454834,244944000,0.0,0.0
2013-11-19 00:00:00-05:00,16.189607477492657,16.325293070958633,16.156543984157775,16.205827713012695,208938800,0.0,0.0
2013-11-20 00:00:00-05:00,16.195848195781572,16.23296800233743,16.043007812911227,16.063905715942383,193916800,0.0,0.0
2013-11-21 00:00:00-05:00,16.145000826395684,16.257604594211557,16.022417042410442,16.255420684814453,262026800,0.0,0.0
2013-11-22 00:00:00-05:00,16.204896700501685,16.287243949048698,16.174017106984884,16.21363067626953,223725600,0.0,0.0
2013-11-25 00:00:00-05:00,16.251686102249455,16.402967301568683,16.25106307971388,16.336528778076172,229311600,0.0,0.0
